number,text,filename
2379,mein Name meine Hobbys,2379.mp3
2380,Meine Handynummer ist null-drei-drei-null-acht-drei-eins-drei-zwei-null,2380.mp3
2381,Meine Handynummer ist null-drei-eins-eins-zwei-zwei-drei-drei-vier-vier,2381.mp3
2382,meine Kinder meinen Kindern,2382.mp3
2383,Meine Zahl ist 0176,2383.mp3
2384,Mir geht es gut,2384.mp3
2385,Mit wem spielen Sie?,2385.mp3
2386,Modal verb Trenbare Verben,2386.mp3
2387,Muss ich Tabletten nehmen?,2387.mp3
2388,Muss man Eintritt bezahlen?,2388.mp3
2389,Möchtest du eine Pizza?,2389.mp3
2390,"nach Hyderabad, nach Deutschland",2390.mp3
2391,"neben, zwischen, hinter, unter",2391.mp3
2392,"Nein, das ist kein",2392.mp3
2393,"Nein, das ist keine",2393.mp3
2394,"Nein, das sind keine",2394.mp3
2395,"Nein, es ist leicht!",2395.mp3
2396,"Nein, ich verstehe nicht",2396.mp3
2397,"Nein, nicht so gern",2397.mp3
2398,"Noch einmal, bitte! Langsam",2398.mp3
2399,"Noch einmal, bitte! Langsam!",2399.mp3
2400,nur bis 30. Juni,2400.mp3
2401,Pakistan liegt in Asien,2401.mp3
2402,Rauchen Parken Betreten Fotografieren,2402.mp3
2403,Rechts steht eine Frau,2403.mp3
2404,Reist du im Sommer?,2404.mp3
2405,ruhig gemütlich freundlich stressig,2405.mp3
2406,Sabine hat einen Bruder,2406.mp3
2407,schön angenehm sonnig neblig,2407.mp3
2408,Sehr gut! Danke schön,2408.mp3
2409,Seien Sie bitte leise!,2409.mp3
2410,"Servus, Toni! Bis bald!",2410.mp3
2411,Sie arbeitet bei Siemens,2411.mp3
2412,Sie fährt mit der,2412.mp3
2413,Sie hat Philosophie studiert,2413.mp3
2414,Sie ist Analystin geworden,2414.mp3
2415,Sie ist Ärztin geworden,2415.mp3
2416,Sie kommt aus den,2416.mp3
2417,Sie kommt aus Pakistan,2417.mp3
2418,Sie lassen sich scheiden,2418.mp3
2419,Sie lesen Lesen Sie!,2419.mp3
2420,Sie müssen nicht bezahlen,2420.mp3
2421,Sie sind meine Eltern,2421.mp3
2422,Sie sind meine Geschwister,2422.mp3
2423,Sie sind Sie ist,2423.mp3
2424,Sie trägt eine Tasche,2424.mp3
2425,Sie wohnen in Mirpur-khas,2425.mp3
2426,Sie wohnt bei ihrer,2426.mp3
2427,Sie wohnt in Mirpurkhas,2427.mp3
2428,Sind Sie zu Hause?,2428.mp3
2429,Super! Wir lernen zusammen,2429.mp3
2430,This is a women,2430.mp3
2431,to loose to lose,2431.mp3
2432,Trenbare hat gegesen unregelmäsige,2432.mp3
2433,Triffst du Ali morgen?,2433.mp3
2434,Trink Tee mit Honig!,2434.mp3
2435,Tschuss! zwolf funf fur,2435.mp3
2436,um acht Uhr abends,2436.mp3
2437,um acht Uhr morgens,2437.mp3
2438,Um wie viel Uhr?,2438.mp3
2439,und aber denn oder,2439.mp3
2440,und dann koche ich,2440.mp3
2441,Und ist es schwer?,2441.mp3
2442,und oder aber denn,2442.mp3
2443,Und woher kommen Sie?,2443.mp3
2444,Urdu ist meine Muttersprache,2444.mp3
2445,ver standen verstanden studiert,2445.mp3
2446,verb im zweite position,2446.mp3
2447,Verb in zweiter Position,2447.mp3
2448,Vielen Dank! Auf Wiedersehen,2448.mp3
2449,Vielleicht ist es Wochenende,2449.mp3
2450,vor ein paar Tagen,2450.mp3
2451,Vorsicht an der Bahnsteigkante!,2451.mp3
2452,Wann bist du geboren?,2452.mp3
2453,Wann fährt der Zug?,2453.mp3
2454,Wann hast du Geburtstag?,2454.mp3
2455,Wann hast du Zeit?,2455.mp3
2456,Wann stehst du auf?,2456.mp3
2457,Wann willst du aufstehen?,2457.mp3
2458,Warum antwortest du nicht?,2458.mp3
2459,Warum kommst du nicht?,2459.mp3
2460,Was bringen Sie mit?,2460.mp3
2461,Was darf's denn sein?,2461.mp3
2462,Was essen Sie gern?,2462.mp3
2463,Was hast du gemacht?,2463.mp3
2464,Was hätten Sie gern?,2464.mp3
2465,Was ist dein Lieblingsessen?,2465.mp3
2466,Was ist ein Verb?,2466.mp3
2467,Was ist Ihr Hobby?,2467.mp3
2468,Was machen Sie beruflich?,2468.mp3
2469,Was machst du heute?,2469.mp3
2470,Was möchten Sie bestellen?,2470.mp3
2471,Was möchten Sie trinken?,2471.mp3
2472,Was möchtest du bestellen?,2472.mp3
2473,Was sind Ihr Hobbys?,2473.mp3
2474,Was sind Ihre Hobbys?,2474.mp3
2475,Was soll ich mitbringen?,2475.mp3
2476,Welche Sprachen sprechen Sie?,2476.mp3
2477,Welche Sprachen sprichst du?,2477.mp3
2478,Welche Sprachen spricht sie?,2478.mp3
2479,Wen rufst du an?,2479.mp3
2480,Wer spricht gut Deutsch?,2480.mp3
2481,Wessen Fernseher ist das?,2481.mp3
2482,Wie alt bist du?,2482.mp3
2483,Wie alt ist er?,2483.mp3
2484,Wie alt ist sie?,2484.mp3
2485,Wie alt sind Sie?,2485.mp3
2486,Wie findest du ?,2486.mp3
2487,Wie geht es dir?,2487.mp3
2488,Wie geht es Ihnen?,2488.mp3
2489,Wie geht's? Und dir?,2489.mp3
2490,Wie heißt dein Bruder?,2490.mp3
2491,Wie ist das Wetter?,2491.mp3
2492,Wie ist dein Familienname?,2492.mp3
2493,Wie ist deine Handynummer?,2493.mp3
2494,Wie ist Ihr Familienname?,2494.mp3
2495,Wie ist Ihr Name?,2495.mp3
2496,Wie ist Ihre Handynummer?,2496.mp3
2497,Wie ist Ihre Wohnung?,2497.mp3
2498,Wie lange? Wie oft?,2498.mp3
2499,Wie schreibt man das?,2499.mp3
2500,Wie spät ist es?,2500.mp3
2501,Wie viele Zimmer ?,2501.mp3
2502,Wie war das Wetter?,2502.mp3
2503,Wien liegt in Europa,2503.mp3
2504,Wir antworten dem Studenten,2504.mp3
2505,Wir danken einer Frau,2505.mp3
2506,Wir fliegen mit dem,2506.mp3
2507,Wir haben ein Auto,2507.mp3
2508,wir is erste Person,2508.mp3
2509,Wir sind zu Hause,2509.mp3
2510,Wir suchen eine Haushaltshilfe,2510.mp3
2511,Wir suchen eine Kellnerin,2511.mp3
2512,Wir waren am Meer,2512.mp3
2513,wir wohne wir wohnt,2513.mp3
2514,Wir wohnen in der,2514.mp3
2515,Wir wohnen in Mirpur,2515.mp3
2516,Wo bist du denn?,2516.mp3
2517,Wo bist du heute?,2517.mp3
2518,Wo gibt es eine,2518.mp3
2519,Wo ist der Bahnsteig?,2519.mp3
2520,Wo kann man bezahlen?,2520.mp3
2521,Wo lernen Sie Deutsch?,2521.mp3
2522,Wo sind diese Personen?,2522.mp3
2523,Wo spielen Sie Kricket?,2523.mp3
2524,Wo warst du gestern?,2524.mp3
2525,Wo wohnen Sie genau?,2525.mp3
2526,Wohin seid ihr gefahren?,2526.mp3
2527,Wohnen Sie in Mirpur-khas?,2527.mp3
2528,Wohnst du in Lahore?,2528.mp3
2529,zwanzig zwanzigste dreißig dreißigste,2529.mp3
2530,zwei Million die Regenbogen,2530.mp3
2531,4 von 10 die E-Mail,2531.mp3
2532,"abfahren, ankommen, umsteigen, einsteigen, aussteigen",2532.mp3
2533,Ali ist müde. Ali schläft,2533.mp3
2534,Ali ist müde. Er schläft,2534.mp3
2535,Am liebsten esse ich Hähnchen,2535.mp3
2536,Am liebsten trinke ich Tee,2536.mp3
2537,bis 12 Uhr bis Sonntag,2537.mp3
2538,Bist du im Winter geboren?,2538.mp3
2539,Bitte rauchen Sie hier nicht!,2539.mp3
2540,Bitte schließen Sie die Tür!,2540.mp3
2541,Bitte triken Sie mehr waser!,2541.mp3
2542,Bitte trinken Sie mehr Wasser!,2542.mp3
2543,Danke schön! Schönen Tag noch!,2543.mp3
2544,Danke! Und woher kommen Sie?,2544.mp3
2545,"Danke, auch gut. Bis später!",2545.mp3
2546,"Danke, sehr gut. Und Ihnen?",2546.mp3
2547,Danke. Wo ist hier eine,2547.mp3
2548,Dann gehe ich nach Hause,2548.mp3
2549,Darf ich mit Karte bezahlen?,2549.mp3
2550,Darf man im Museum fotografieren?,2550.mp3
2551,Das Haus ist nicht groß,2551.mp3
2552,Das ist nicht der Kuli,2552.mp3
2553,Das ist Reis mit Fleisch,2553.mp3
2554,Das Kind ist schnell eingeschlafen,2554.mp3
2555,Das macht zusammen 45 Euro,2555.mp3
2556,Das macht zwölf Euro achtzig,2556.mp3
2557,Das Rauchen ist hier verboten,2557.mp3
2558,Das Ticket kostet 45 CHF,2558.mp3
2559,das untrennbare Verb am Ende,2559.mp3
2560,Den Hut finde ich cool,2560.mp3
2561,Den Wievielten haben wir heute?,2561.mp3
2562,Der Arzt untersucht den Patienten,2562.mp3
2563,Der Film hat mir gefallen,2563.mp3
2564,Der Kopf tut mir weh,2564.mp3
2565,Der Mann ist im Park,2565.mp3
2566,Der Mann sitzt am Tisch,2566.mp3
2567,Der Mann wohnt in Paris,2567.mp3
2568,Der Vogel isst einen Apfel,2568.mp3
2569,Der Zug ist pünktlich angekommen,2569.mp3
2570,Die Frau sitzt am Tisch,2570.mp3
2571,Die Hose finde ich cool,2571.mp3
2572,Die Miete ist 300 Euro,2572.mp3
2573,Die Personen sind im Restaurant,2573.mp3
2574,Die Schuhe finde ich teuer,2574.mp3
2575,Die Studentin kommt aus Pakistan,2575.mp3
2576,Du heißst Ali? du tanzst,2576.mp3
2577,Du sollst mehr Wasser trinken,2577.mp3
2578,ein Aufzug mit einem Schild,2578.mp3
2579,ein Hund an der Leine,2579.mp3
2580,Ein Tag hat 24 Stunden,2580.mp3
2581,"Ein Tisch am Fenster, bitte",2581.mp3
2582,ein Tisch für einen Gast,2582.mp3
2583,Eine Minute hat 60 Sekunden,2583.mp3
2584,Eine Stunde hat 60 Minuten,2584.mp3
2585,Eine Woche hat sieben Tage,2585.mp3
2586,eine Zeit einen Urlaub gemacht,2586.mp3
2587,"einen Salat, das Buch, Philosophie",2587.mp3
2588,Einfach oder hin und zurück?,2588.mp3
2589,"Eins, zwei, drei, vier, fünf",2589.mp3
2590,"einsteigen, umsteigen, aussteigen, ankommen, abfahren",2590.mp3
2591,"Elf, zwölf, dreizehn, vierzehn, fünfzehn",2591.mp3
2592,"Entschuldigung, können Sie mir helfen?",2592.mp3
2593,Er isst jeden Tag Reis,2593.mp3
2594,Er ist 30 Jahre alt,2594.mp3
2595,Er ruft seinen Freund an,2595.mp3
2596,Er zieht die Schuhe aus,2596.mp3
2597,Es geht ihm nicht gut,2597.mp3
2598,Es geht. Ich bin müde,2598.mp3
2599,es gibt ein en Balkon,2599.mp3
2600,Es ist dreiundzwanzig Uhr fünf,2600.mp3
2601,Es ist fünfzehn Uhr fünfundvierzig,2601.mp3
2602,"Es ist klein, aber schnell!",2602.mp3
2603,Es ist rot und schwarz,2603.mp3
2604,Es ist sieben Uhr zehn,2604.mp3
2605,Es ist Viertel nach drei,2605.mp3
2606,Es ist zwanzig Uhr dreißig,2606.mp3
2607,Es ist zweiundzwanzig Uhr achtundzwanzig,2607.mp3
2608,Es ist zwölf Uhr sechzehn,2608.mp3
2609,Essen und Trinken sind verboten,2609.mp3
2610,"Freut mich auch, Herr Weber!",2610.mp3
2611,Früher gab es hier ein,2611.mp3
2612,Früher gab es hier einen,2612.mp3
2613,Gehen Sie bitte nach links,2613.mp3
2614,"Gehen Sie geradeaus, dann rechts",2614.mp3
2615,Gehen Sie gern ins Kino?,2615.mp3
2616,Gestern hatte Priyanka keine Zeit,2616.mp3
2617,Gestern war das Wetter schlecht,2617.mp3
2618,Gestern war Robert zu spät,2618.mp3
2619,"Grüß dich, Lisa! Wie geht's?",2619.mp3
2620,"Gut, dann nehme ich ein",2620.mp3
2621,Guten Appetit! Möchtest du eine,2621.mp3
2622,"Guten Morgen! Einen Moment, bitte!",2622.mp3
2623,Guten Morgen! Wie heißen Sie?,2623.mp3
2624,Guten Tag! Ich möchte eine,2624.mp3
2625,Guten Tag! Ich möchte einen,2625.mp3
2626,Guten Tag! Sprechen Sie Deutsch?,2626.mp3
2627,Guten Tag! Was fehlt Ihnen?,2627.mp3
2628,Guten Tag! Wo wohnen Sie?,2628.mp3
2629,Habt ihr auch ein Auto?,2629.mp3
2630,Hallo! Wann bist du geboren?,2630.mp3
2631,Hallo! Wie alt bist du?,2631.mp3
2632,Hallo! Wie spät ist es?,2632.mp3
2633,"Hallo, Ayesha! Ich heiße Sana",2633.mp3
2634,Hast du das Schloss besichtigt?,2634.mp3
2635,Hast du gestern etwas gegessen?,2635.mp3
2636,Heute bin ich in Hyderabad,2636.mp3
2637,Heute habe ich ein Auto,2637.mp3
2638,Heute hat Priyanka viel Zeit,2638.mp3
2639,Heute ist der Mann glücklich,2639.mp3
2640,Heute ist der zwölfte September,2640.mp3
2641,Hier darf man nicht hineingehen,2641.mp3
2642,Hier darf man nicht parken,2642.mp3
2643,Hier darf man nicht rauchen,2643.mp3
2644,Hier gibt es ein Schwimmbad,2644.mp3
2645,Hier gibt es einen Supermarkt,2645.mp3
2646,"hier, heute, eine Fahrkarte, nicht",2646.mp3
2647,Ich bin 16 Jahre alt,2647.mp3
2648,Ich bin auf dem Markt,2648.mp3
2649,Ich bin dreiundvierzig Jahre alt,2649.mp3
2650,Ich bin einen Salat gegessen,2650.mp3
2651,Ich bin einundzwanzig. Und du?,2651.mp3
2652,Ich bin heute in Hyderabad,2652.mp3
2653,Ich bin im Dezember geboren,2653.mp3
2654,Ich bin im Frühling geboren,2654.mp3
2655,Ich bin in Hyderabad gewesen,2655.mp3
2656,Ich bin Krank. Geh Schlafen!,2656.mp3
2657,Ich bin nach Hyderabad gereist,2657.mp3
2658,Ich bin nach Paris gefahren,2658.mp3
2659,Ich bin nach Wien gefahren,2659.mp3
2660,Ich bin sechzehn Jahre alt,2660.mp3
2661,Ich bin siebzehn Und du?,2661.mp3
2662,Ich bin siebzehn. Und du?,2662.mp3
2663,Ich bin zwei Jahre alt,2663.mp3
2664,Ich esse am liebsten Hähnchen,2664.mp3
2665,Ich esse auch gern Gemüse,2665.mp3
2666,Ich esse gern italienisches Essen,2666.mp3
2667,Ich esse nicht gern Fisch,2667.mp3
2668,"Ich esse, dann gehe ich",2668.mp3
2669,Ich esse. Dann gehe ich,2669.mp3
2670,Ich fahre mit dem Zug,2670.mp3
2671,Ich fliege in die Türkei,2671.mp3
2672,Ich fliege mit dem Flugzeug,2672.mp3
2673,Ich fühle mich nicht wohl,2673.mp3
2674,Ich gehe in den Park,2674.mp3
2675,Ich habe 16 Jahre alt,2675.mp3
2676,Ich habe acht Stunden geschlafen,2676.mp3
2677,Ich habe das Schloss besichtigt,2677.mp3
2678,Ich habe den Wagen gefahren,2678.mp3
2679,Ich habe dich gut verstanden,2679.mp3
2680,Ich habe eine Postkarte geschrieben,2680.mp3
2681,Ich habe einen Brief bekommen,2681.mp3
2682,Ich habe einen Salat gegessen,2682.mp3
2683,Ich habe Fieber und Husten,2683.mp3
2684,Ich habe Kopfschmerzen und Fieber,2684.mp3
2685,Ich habe meine Mutter angerufen,2685.mp3
2686,Ich habe meine Tante besucht,2686.mp3
2687,Ich habe nach Paris gefahren,2687.mp3
2688,Ich hatte einen Salat gegessen,2688.mp3
2689,Ich heiße Ali. Und du?,2689.mp3
2690,Ich heiße Bilal. Und du?,2690.mp3
2691,Ich hätte gern eine Cola,2691.mp3
2692,Ich hätte gern einen Kaffee,2692.mp3
2693,Ich kaufe eine Tafel Schokolade,2693.mp3
2694,Ich kaufe einen Becher Joghurt,2694.mp3
2695,Ich kaufe im Supermarkt ein,2695.mp3
2696,Ich koche gern zu Hause,2696.mp3
2697,Ich komme am 1. April,2697.mp3
2698,Ich komme am ersten April,2698.mp3
2699,Ich komme aus der Türkei,2699.mp3
2700,Ich komme aus die Türkei,2700.mp3
2701,Ich komme mit dem Zug,2701.mp3
2702,Ich muss nach Hause gehen,2702.mp3
2703,Ich musste zum Arzt gehen,2703.mp3
2704,Ich möchte die Jacke anziehen,2704.mp3
2705,Ich möchte eine Pizza bestellen,2705.mp3
2706,Ich möchte einen Apfel kaufen,2706.mp3
2707,Ich möchte einen Kaffee trinken,2707.mp3
2708,"Ich möchte einen Kaffee, bitte",2708.mp3
2709,Ich spiele Fußball. Und du?,2709.mp3
2710,Ich spiele Fußball. Und ihr?,2710.mp3
2711,Ich spreche Deutsch und Englisch,2711.mp3
2712,Ich spreche ein bisschen Deutsch,2712.mp3
2713,Ich spreche mit meinem Lehrer,2713.mp3
2714,Ich spreche Urdu und Englisch,2714.mp3
2715,Ich steige in Linz um,2715.mp3
2716,Ich studiere Technik und Informatik,2716.mp3
2717,Ich trinke gern türkischen Kaffee,2717.mp3
2718,"Ich weiß, wo er wohnt",2718.mp3
2719,Ich wohne auch in Lahore!,2719.mp3
2720,Ich wohne auch in Mirpur!,2720.mp3
2721,Ich wohne im ersten Stock,2721.mp3
2722,Ich wohne in einer Wohnung,2722.mp3
2723,Ich ziehe die Jacke an,2723.mp3
2724,Im Park spielen die Kinder,2724.mp3
2725,Im Urlaub gab es ein,2725.mp3
2726,Im Winter ist es kalt,2726.mp3
2727,In meiner Stadt gibt es,2727.mp3
2728,Ist der Platz noch frei?,2728.mp3
2729,Ist es groß oder klein?,2729.mp3
2730,"Ja, auf den Namen Müller",2730.mp3
2731,"Ja, bitte. Was kostet sie?",2731.mp3
2732,"Ja, das ist ein Kuli",2732.mp3
2733,"Ja, das ist mein Fernseher",2733.mp3
2734,"Ja, es gibt einen Bahnhof",2734.mp3
2735,"Ja, es gibt noch Suppe",2735.mp3
2736,"Ja, genau. Ö wie Öl",2736.mp3
2737,"Ja, ich bin sehr glücklich",2737.mp3
2738,"Ja, ich bin zu Hause",2738.mp3
2739,"Ja, Maria hat eine Tochter",2739.mp3
2740,"Ja, natürlich. Brauchen Sie eine",2740.mp3
2741,"Ja, sie ist sehr nett",2741.mp3
2742,"Ja, wir sind sehr glücklich",2742.mp3
2743,Ja? Wo bist du heute?,2743.mp3
2744,Kann ich mit Karte bezahlen?,2744.mp3
2745,Kann man am Freitagabend fahren?,2745.mp3
2746,Kann man mit Karte bezahlen?,2746.mp3
2747,Kannst du mir bitte das,2747.mp3
2748,Kein Problem! Haben Sie Zeit?,2748.mp3
2749,Keine Ahnung! Ich weiß nicht,2749.mp3
2750,"Kellnerin gesucht. Teilzeit, ab sofort",2750.mp3
2751,Können Sie bitte langsamer sprechen?,2751.mp3
2752,Können Sie das bitte wiederholen?,2752.mp3
2753,Können Sie mir bitte ?,2753.mp3
2754,Können Sie mir bitte helfen?,2754.mp3
2755,"Lektion 3, 4 und 16",2755.mp3
2756,"lesen du liest, er liest",2756.mp3
2757,Man kann nur bar bezahlen,2757.mp3
2758,Meine Eltern haben einen Hund,2758.mp3
2759,Meine Familie ist in Pakistan,2759.mp3
2760,Meine Familie lebt in Pakistan,2760.mp3
2761,Meine Familie wohnt in Mirpurkhas,2761.mp3
2762,Meine Nachbarn sind sehr nett,2762.mp3
2763,Meine Wohnung hat drei Zimmer,2763.mp3
2764,Mir geht es super! Danke!,2764.mp3
2765,Mir tun die Füße weh,2765.mp3
2766,Mir tun die Ohren weh,2766.mp3
2767,Mir tut der Kopf weh,2767.mp3
2768,Mit V oder mit W?,2768.mp3
2769,Morgen möchte ich Äpfel kaufen,2769.mp3
2770,Muss man einen Ausweis mitbringen?,2770.mp3
2771,Möchten Sie auch etwas essen?,2771.mp3
2772,Möchtest du eine Pizza bestellen?,2772.mp3
2773,Nein das ist kein Kuli,2773.mp3
2774,"Nein, das ist kein Kuli",2774.mp3
2775,"Nein, das mag ich nicht",2775.mp3
2776,"Nein, der Zug fährt direkt",2776.mp3
2777,"Nein, es gibt keinen Bahnhof",2777.mp3
2778,"Nein, ich habe kein Lineal",2778.mp3
2779,"Nein, ich habe keine Kinder",2779.mp3
2780,"Nein, ich habe nichts gegessen",2780.mp3
2781,"Nein, ich heiße Stefan Wagner",2781.mp3
2782,Nein. Ich habe eine Tochter,2782.mp3
2783,NEIN. Man muss bar bezahlen,2783.mp3
2784,Nur Kunden dürfen hier parken,2784.mp3
2785,Nächste Woche habe ich Geburtstag,2785.mp3
2786,Oh! Das tut mir leid!,2786.mp3
2787,Peter möchte in England studieren,2787.mp3
2788,Schalten Sie Ihr Handy aus!,2788.mp3
2789,Schließen Sie bitte die Tür!,2789.mp3
2790,Schreiben Sie die richtige Zahl,2790.mp3
2791,Schreiben Sie eine kurze E-Mail,2791.mp3
2792,"Sechs, sieben, acht, neun, zehn!",2792.mp3
2793,"Sechzehn, siebzehn, achtzehn, neunzehn, zwanzig!",2793.mp3
2794,"sehen du siehst, er sieht",2794.mp3
2795,Sie dürfen hier nicht rauchen,2795.mp3
2796,Sie haben 25 Minuten Zeit,2796.mp3
2797,Sie hat die Altstadt besichtigt,2797.mp3
2798,Sie ist 16 Jahre alt,2798.mp3
2799,Sie kämmt sich die Haare,2799.mp3
2800,Sie müssen ein Ticket kaufen,2800.mp3
2801,Sie müssen hier nicht rauchen,2801.mp3
2802,Sie wohnt bei ihrer Tante,2802.mp3
2803,Sind Sie 30 Jahre alt?,2803.mp3
2804,Soll ich das Fenster schließen?,2804.mp3
2805,"sprechen du sprichst, er spricht",2805.mp3
2806,"Teil 3 Schreiben, Aufgabe 2",2806.mp3
2807,Um zehn Uhr. Gute Besserung!,2807.mp3
2808,Und danach? Schläfst du früh?,2808.mp3
2809,Und Sie? Was machen Sie?,2809.mp3
2810,Und wo wohnen Sie jetzt?,2810.mp3
2811,vacation shopping cart cash point,2811.mp3
2812,"verstanden, bekommen, bezahlt, erzählt, verkauft",2812.mp3
2813,vier und siebzig ein hundert,2813.mp3
2814,vor ein paar Tage n,2814.mp3
2815,"Vorsicht, Stufe! Vorsicht, frisch gestrichen!",2815.mp3
2816,Wann muss ich da sein?,2816.mp3
2817,Warst du gestern zu Hause?,2817.mp3
2818,Warum verstehst du mich nicht?,2818.mp3
2819,Was für Sport machst du?,2819.mp3
2820,Was gibt es zum Essen?,2820.mp3
2821,Was hast du gestern gemacht?,2821.mp3
2822,Was ist er von Beruf?,2822.mp3
2823,Was ist sie von Beruf?,2823.mp3
2824,Was machen Sie am Wochenende?,2824.mp3
2825,Was sie ist von Beruf?,2825.mp3
2826,Was sind Sie von Beruf?,2826.mp3
2827,Was trinken Sie am Morgen?,2827.mp3
2828,Was wollt ihr heute machen?,2828.mp3
2829,Welche Farbe hat dein Auto?,2829.mp3
2830,Welche Musik hören Sie gern?,2830.mp3
2831,Wem kocht Petra eine Suppe?,2831.mp3
2832,Wen hat Sabine? einen Bruder,2832.mp3
2833,Wen siehst du? meinen Bruder,2833.mp3
2834,Wie alt ist deine Schwester?,2834.mp3
2835,Wie alt ist Ihr Bruder?,2835.mp3
2836,Wie bitte? Bitte wiederholen Sie!,2836.mp3
2837,"Wie bitte? Noch einmal, bitte!",2837.mp3
2838,Wie bitte? Sechs oder sechzehn?,2838.mp3
2839,Wie heißen Sie mit Familiennamen?,2839.mp3
2840,Wie komme ich zu ?,2840.mp3
2841,Wie komme ich zum Bahnhof?,2841.mp3
2842,Wie kommen Sie zu Sofia?,2842.mp3
2843,Wie lange dauert die Fahrt?,2843.mp3
2844,Wie oft machen Sie das?,2844.mp3
2845,Wie oft machen Sie Sport?,2845.mp3
2846,Wie oft machst du Sport?,2846.mp3
2847,Wie spricht man das aus?,2847.mp3
2848,Wie spät ist es ?,2848.mp3
2849,"Wie spät ist es, bitte?",2849.mp3
2850,Wie viel kostet die Fahrkarte?,2850.mp3
2851,Wie viel kostet die Wohnung?,2851.mp3
2852,Wie viel kostet ein Fahrrad?,2852.mp3
2853,Wie viel Uhr ist es?,2853.mp3
2854,Wie viele Kinder hast du?,2854.mp3
2855,Wir haben eine Frau getroffen,2855.mp3
2856,Wir haben in Berlin gewohnt,2856.mp3
2857,Wir haben zu Hause geblieben,2857.mp3
2858,Wir können morgen nicht kommen,2858.mp3
2859,Wir sind ans Meer gefahren,2859.mp3
2860,Wir sind zu Hause geblieben,2860.mp3
2861,Wir waren in den Bergen,2861.mp3
2862,Wir wollen einen Tisch reservieren,2862.mp3
2863,"Woher kommen Sie, Herr Khan?",2863.mp3
2864,Wohnen Sie bei Ihrer Familie?,2864.mp3
2865,zwei Männer und ein Kind,2865.mp3
2866,Öffnen Sie bitte den Mund!,2866.mp3
2867,Am Montag gibt es keinen Kurs,2867.mp3
2868,Am Sonntag kann man nicht einkaufen,2868.mp3
2869,Am Wochenende besuche ich meine Freunde,2869.mp3
2870,"Auch gut, danke. Woher kommen Sie?",2870.mp3
2871,"Auf Wiedersehen, Frau Roth! Gute Nacht!",2871.mp3
2872,Aus Österreich. Wie alt bist du?,2872.mp3
2873,Bei schönem Wetter gehe ich spazieren,2873.mp3
2874,Beruf? Sport? Sprachen? Hobbys? Lieblingsessen? Familie?,2874.mp3
2875,Bist du verheiratet? Hast du Kinder?,2875.mp3
2876,Danke! Ich esse sehr gern Kuchen,2876.mp3
2877,Danke. Und wie ist Ihr Familienname?,2877.mp3
2878,Darf man hier drei Stunden parken?,2878.mp3
2879,Das Auto ist vor dem Haus,2879.mp3
2880,Das Gegenteil von heiß ist kalt,2880.mp3
2881,Das Gegenteil von heiß ist kühl,2881.mp3
2882,Das ist Ali. Er ist Lehrer,2882.mp3
2883,Das ist eine Stadt in Pakistan,2883.mp3
2884,Das Wetter im Urlaub war traumhaft,2884.mp3
2885,Der 3. Oktober ist ein Feiertag,2885.mp3
2886,der Bahnhof der Arzt das Handy,2886.mp3
2887,"der Bahnhof, die Fahrkarte, der Salat",2887.mp3
2888,Der Hund liegt unter dem Stuhl,2888.mp3
2889,Der Koffer steht neben dem Stuhl,2889.mp3
2890,der Kuli ein Kuli mein Kuli,2890.mp3
2891,Der Kurs ist um neun Uhr,2891.mp3
2892,der Mann den Mann dem Mann,2892.mp3
2893,Der Mann steht an der Kasse,2893.mp3
2894,Der Mann wartet an der Haltestelle,2894.mp3
2895,"der Mann, das Mädchen, die Stunde",2895.mp3
2896,Der Osten wird als 'O' abgekürzt,2896.mp3
2897,Der Süden ist warm und hell!,2897.mp3
2898,der Tisch sie das Kind sie,2898.mp3
2899,"der Türke, der Chinese, der Franzose",2899.mp3
2900,der wind ein bleistift keine blume,2900.mp3
2901,Der Zug hat zehn Minuten Verspätung,2901.mp3
2902,Die Flasche steht auf dem Tisch,2902.mp3
2903,Die Frau ist in der Küche,2903.mp3
2904,Die Katze ist hinter dem Sofa,2904.mp3
2905,Die Kinder sind in der Schule,2905.mp3
2906,Die Kundin steht an der Kasse,2906.mp3
2907,Die Sonne Scheint. Die Sonne scheint,2907.mp3
2908,"die Sonne, der Mond, die Erde",2908.mp3
2909,Die Tasche steht neben der Tür,2909.mp3
2910,Die Tasse steht auf dem Tisch,2910.mp3
2911,"die Türkin, die Chinesin, die Französin",2911.mp3
2912,"Die Wohnung ist klein, aber schön",2912.mp3
2913,"du arbeitest, er arbeitet, er redet",2913.mp3
2914,du hattest Sie hatten er hatte,2914.mp3
2915,Englisch Spanisch Italienisch Türkisch Chinesisch Arabisch,2915.mp3
2916,"Entschuldigen Sie, bitte! Sprechen Sie Englisch?",2916.mp3
2917,"Entschuldigung, können Sie das bitte wiederholen?",2917.mp3
2918,Er esst Du fahrst du schlafst,2918.mp3
2919,Er gibt dem Kind ein Bonbon,2919.mp3
2920,Er hat eine Katze seine Katze,2920.mp3
2921,Er hat mit seinem Hund gespielt,2921.mp3
2922,"er kommt, sie wohnt, sie lernt",2922.mp3
2923,"Frau Schmidt, haben Sie einen Moment?",2923.mp3
2924,Gestern habe ich einen Salat gegessen,2924.mp3
2925,Gestern habe ich meine Mutter angerufen,2925.mp3
2926,"gestern, vorgestern, letzte Woche, letztes Jahr",2926.mp3
